ID,Metadata,NBT Tag Compound,Display Name,
twilightforest:magic_log,1,,Transwood,
twilightforest:magic_log,2,,Minewood,
twilightforest:magic_log,3,,Sortingwood,
twilightforest:magic_log_core,0,,Timewood Clock,
twilightforest:magic_log_core,1,,Heart of Transformation,
twilightforest:magic_log_core,2,,Minewood Core,
twilightforest:magic_log_core,3,,Sortingwood Engine,
twilightforest:magic_map_empty,0,,Blank Magic Map,
twilightforest:magic_map_focus,0,,Magic Map Focus,
twilightforest:maze_map_empty,0,,Blank Maze Map,
twilightforest:maze_map_focus,0,,Maze Map Focus,
twilightforest:maze_stone,0,,Mazestone,
twilightforest:maze_stone,1,,Mazestone Brick,
twilightforest:maze_stone,2,,Chiseled Mazestone,
twilightforest:maze_stone,3,,Decorative Mazestone Brick,
twilightforest:maze_stone,4,,Cracked Mazestone Brick,
twilightforest:maze_stone,5,,Mossy Mazestone Brick,
twilightforest:maze_stone,6,,Mazestone Mosaic,
twilightforest:maze_stone,7,,Mazestone Border,
twilightforest:maze_wafer,0,,Maze Wafer,
twilightforest:mazebreaker_pickaxe,0,"{ench:[{lvl:4s,id:32s},{lvl:3s,id:34s},{lvl:2s,id:35s}]}",Mazebreaker,
twilightforest:meef_stroganoff,0,,Meef Stroganoff,
twilightforest:minotaur_axe,0,,Minotaur Axe,
twilightforest:moonworm,0,,Moonworm,
twilightforest:moonworm_queen,0,,Moonworm Queen,
twilightforest:naga_chestplate,0,"{ench:[{lvl:3s,id:1s}]}",Naga Scale Tunic,
twilightforest:naga_leggings,0,"{ench:[{lvl:3s,id:0s}]}",Naga Scale Leggings,
twilightforest:naga_scale,0,,Naga Scale,
twilightforest:naga_stone,0,,Nagastone Head,
twilightforest:naga_stone,1,,Nagastone,
twilightforest:nagastone_pillar,0,,Nagastone Pillar,
twilightforest:nagastone_pillar_mossy,0,,Mossy Nagastone Pillar,
twilightforest:nagastone_pillar_weathered,0,,Ruined Nagastone Pillar,
twilightforest:nagastone_stairs,0,,Nagastone Stairs (Left),
twilightforest:nagastone_stairs,8,,Nagastone Stairs (Right),
twilightforest:nagastone_stairs_mossy,0,,Mossy Nagastone Stairs (Left),
twilightforest:nagastone_stairs_mossy,8,,Mossy Nagastone Stairs (Right),
twilightforest:nagastone_stairs_weathered,0,,Weathered Nagastone Stairs (Left),
twilightforest:nagastone_stairs_weathered,8,,Weathered Nagastone Stairs (Right),
twilightforest:ore_magnet,0,,Ore Magnet,
twilightforest:ore_map_empty,0,,Blank Maze/Ore Map,
twilightforest:ore_meter,0,,Ore Meter [WIP],
twilightforest:peacock_fan,0,,Peacock Feather Fan,
twilightforest:phantom_chestplate,0,,Phantom Plate,
twilightforest:phantom_helmet,0,,Phantom Helm,
twilightforest:raven_feather,0,,Raven Feather,
twilightforest:raw_meef,0,,Raw Meef,
twilightforest:raw_venison,0,,Raw Venison,
twilightforest:root,0,,Roots,
twilightforest:root,1,,Liveroots,
twilightforest:seeker_bow,0,,Seeker Bow,
twilightforest:shield_scepter,0,,Scepter of Fortification,
twilightforest:slider,0,,Slide Trap,
twilightforest:slider,1,,Slide Trap 1,
twilightforest:slider,2,,Slide Trap 2,
twilightforest:slider,3,,Slide Trap 3,
twilightforest:spiral_bricks,0,,Spiral Stone Bricks,
twilightforest:steeleaf_axe,0,"{ench:[{lvl:2s,id:32s}]}",Steeleaf Axe,
twilightforest:steeleaf_boots,0,"{ench:[{lvl:2s,id:2s}]}",Steeleaf Boots,
twilightforest:steeleaf_chestplate,0,"{ench:[{lvl:2s,id:3s}]}",Steeleaf Plate,
twilightforest:steeleaf_helmet,0,"{ench:[{lvl:2s,id:4s}]}",Steeleaf Helm,
twilightforest:steeleaf_hoe,0,,Steeleaf Hoe,
twilightforest:steeleaf_ingot,0,,Steeleaf,
twilightforest:steeleaf_leggings,0,"{ench:[{lvl:2s,id:1s}]}",Steeleaf Legs,
twilightforest:steeleaf_pickaxe,0,"{ench:[{lvl:2s,id:35s}]}",Steeleaf Pick,
twilightforest:steeleaf_shovel,0,"{ench:[{lvl:2s,id:32s}]}",Steeleaf Shovel,
twilightforest:steeleaf_sword,0,"{ench:[{lvl:2s,id:21s}]}",Steeleaf Sword,
twilightforest:stronghold_shield,0,,Stronghold Shield,
twilightforest:thorn_rose,0,,Thorn Rose,
twilightforest:thorns,0,,Thorns,
twilightforest:thorns,1,,Green Thorns,
twilightforest:torchberries,0,,Torchberries,
twilightforest:tower_device,0,,Reappearing Block,
twilightforest:tower_device,2,,Vanishing Block,
twilightforest:tower_device,4,,Locked Vanishing Block,
twilightforest:tower_device,5,,Unlocked Vanishing Block,
twilightforest:tower_device,6,,Carminite Builder,
twilightforest:tower_device,9,,Anti-builder,
twilightforest:tower_device,10,,Ghast Trap,
twilightforest:tower_device,12,,Carminite Reactor,
twilightforest:tower_key,0,,Tower Key,
twilightforest:tower_wood,0,,Towerwood Planks,
twilightforest:tower_wood,1,,Encased Towerwood,
twilightforest:tower_wood,2,,Cracked Towerwood,
twilightforest:tower_wood,3,,Mossy Towerwood,
twilightforest:tower_wood,4,,Infested Towerwood,
twilightforest:transformation_powder,0,,Transformation Powder,
twilightforest:triple_bow,0,,Tri-bow,
twilightforest:trollber,0,,Trollber,
twilightforest:trollsteinn,0,,Trollsteinn,
twilightforest:trollvidr,0,,Trollvidr,
twilightforest:trophy,0,,Naga Trophy,
twilightforest:trophy,1,,Twilight Lich Trophy,
twilightforest:trophy,2,,Hydra Trophy,
twilightforest:trophy,3,,Ur-Ghast Trophy,
twilightforest:trophy,4,,Knight Phantom Trophy,
twilightforest:trophy,5,,Snow Queen Trophy,
twilightforest:trophy,6,,Minoshroom Trophy,
twilightforest:trophy,8,,Questing Ram Trophy,
twilightforest:trophy_pedestal,0,,Trophy Pedestal,
twilightforest:twilight_leaves,0,,Twilight Oak Leaves,
twilightforest:twilight_leaves,1,,Canopy Tree Leaves,
twilightforest:twilight_leaves,2,,Mangrove Leaves,
twilightforest:twilight_leaves,3,,Rainbow Oak Leaves,
twilightforest:twilight_leaves_3,0,,Thorn Leaves,
twilightforest:twilight_leaves_3,1,,Beanstalk Leaves,
twilightforest:twilight_log,0,,Twilight Oak Wood,
twilightforest:twilight_log,1,,Canopy Tree Wood,
twilightforest:twilight_log,2,,Mangrove Wood,
twilightforest:twilight_log,3,,Darkwood Wood,
twilightforest:twilight_plant,0,,Moss Patch,
twilightforest:twilight_plant,1,,Mayapple,
twilightforest:twilight_plant,2,,Clover Patch [WIP],
twilightforest:twilight_plant,3,,Fiddlehead,
twilightforest:twilight_plant,4,,Mushgloom,
twilightforest:twilight_plant,5,,Forest Grass,
twilightforest:twilight_plant,6,,Dried Bush,
twilightforest:twilight_plant,7,,Torchberry Plant,
twilightforest:twilight_plant,8,,Root Strands,
twilightforest:twilight_sapling,0,,Sickly Twilight Oak Sapling,
twilightforest:twilight_sapling,1,,Canopy Tree Sapling,
twilightforest:twilight_sapling,2,,Twilight Mangrove Sapling,
twilightforest:twilight_sapling,3,,Darkwood Sapling,
twilightforest:twilight_sapling,4,,Robust Twilight Oak Sapling,
twilightforest:twilight_sapling,5,,Tree of Time Sapling,
twilightforest:twilight_sapling,6,,Tree of Transformation Sapling,
twilightforest:twilight_sapling,7,,Miner's Tree Sapling,
twilightforest:twilight_sapling,8,,Sorting Tree Sapling,
twilightforest:twilight_sapling,9,,Rainbow Oak Sapling,
twilightforest:twilight_scepter,0,,Scepter of Twilight,
twilightforest:uberous_soil,0,,Uberous Soil,
twilightforest:uncrafting_table,0,,Uncrafting Table,
twilightforest:underbrick,0,,Underbrick,
twilightforest:underbrick,1,,Mossy Underbrick,
twilightforest:underbrick,2,,Cracked Underbrick,
twilightforest:unripe_trollber,0,,Unripe Trollber,
twilightforest:wispy_cloud,0,,Wispy Cloud,
twilightforest:yeti_boots,0,"{ench:[{lvl:2s,id:0s},{lvl:4s,id:2s}]}",Yeti Boots,
twilightforest:yeti_chestplate,0,"{ench:[{lvl:2s,id:0s}]}",Yeti Jacket,
twilightforest:yeti_helmet,0,"{ench:[{lvl:2s,id:0s}]}",Yeti Horned Helm,
twilightforest:yeti_leggings,0,"{ench:[{lvl:2s,id:0s}]}",Yeti Leggings,
twilightforest:zombie_scepter,0,,Zombie Scepter,
waystones:bound_scroll,0,,Bound Scroll,
waystones:return_scroll,0,,Return Scroll,
waystones:warp_scroll,0,,Warp Scroll,
waystones:warp_stone,0,,Warp Stone,
waystones:waystone,0,,Waystone,
